book_name,book_author,book_author_link,book_name_link,edit_status,book_category,book_tags,book_total_words,book_count_recommends,book_total_clicks,book_summary,book_catalogue_link
阴影中的守护者,瓜皮沐雨,http://home.zongheng.com/show/userInfo/53916899.html,http://book.zongheng.com/book/1219026.html,连载中,都市娱乐,"热血,搞笑,生活,轻小说",39000,0,700000,潇月发力甩头将庆云子甩至身下，这一掌拍在她的肩膀上，狼吻里溢出鲜血，潇月没松口，青色的妖力聚拢灵气在口中汇聚，一道吐息零距离狠狠地轰在庆云子身上。无法闪避的庆云子只能调动内力护体硬接！青色的吐息推着庆云子瞬间轰在地上，剧烈的爆炸声响起，大地在颤动，余波荡起的烟尘遮挡住了视线。不远处的老二等人紧张的盯着爆炸中心，实力不够的他们只能看着，这是解决了么？下一刻，一道人影冲入烟雾，密密麻麻青色的风刃斩出无死角的封锁住想要飞起来的庆云子。“给爷死！”秦枫双拳疯狂的砸在庆云子身上，庆云子头发散乱，衣衫褴褛狼狈的迎击着。‘砰’的一声，两人四手相抵。这是什么怪力！“给我滚开！”庆云子怒吼一声震飞了秦枫半空中的秦枫吐着血露出一个狰狞的笑容，拇指朝下面露嘲讽还不知道怎么回事的庆云子就被从空中落下后冲来的小黑，一记肘击怼在了腰上，趁你病，要你命！,http://book.zongheng.com/showchapter/1219026.html
董大河求生记,道胜义,http://home.zongheng.com/show/userInfo/48301106.html,http://book.zongheng.com/book/1199293.html,连载中,奇幻玄幻,"异界转生,升级,异世",21000,20000,450000,董大河，热衷于游戏的阿宅在外出采购食物的过程中偶然帮助一个无名的拾荒老人，获得一本无名古书。不曾想古书蕴藏神异力量，翻开书本的刹那间就失去意识，醒来后便出现在一个充斥着魔幻力量的国度，每一步都危机重重，一花一草一石都可能夺人性命，而那本古书此时竟然开口说话。整个世界蕴含着怎样的秘密，董大河还能从这个世界活着回归故乡吗？,http://book.zongheng.com/showchapter/1199293.html
我有一颗万宝树,云顶红尘客,http://home.zongheng.com/show/userInfo/53372909.html,http://book.zongheng.com/book/1176365.html,连载中,奇幻玄幻,"穿越,异世,种田",841000,1840000,18000,李一凡意外获得一颗万宝树，树上挂满了果实，仔细一看这些果实居然是各种顶级至宝！树顶之上：混沌青莲、盘古斧、《超脱秘典》、鸿蒙金身、鸿蒙圣兽、宇宙种子、时空法则、超脱系统……。树顶之下：氪金系统、游戏系统、火之法则、帝器、神兽……最下面还有宝箱，宝箱中随机孕育出诸天万界的物品！拥有了万宝树似乎就已经拥有了诸天万界的宝物……,http://book.zongheng.com/showchapter/1176365.html
卧龙惊凤,地瓜土豆,http://home.zongheng.com/show/userInfo/53085696.html,http://book.zongheng.com/book/1163384.html,连载中,历史军事,"架空,救亡,乱世,特工",423000,4640000,41840000,现代社会的失意青年穿越到架空历史朝代皇上的一个私生子身上，在被动嫁给一个即将亡国的小国公主后，不但帮助公主登上皇位，还完成统一十国的宏图大业。,http://book.zongheng.com/showchapter/1163384.html
海洋求生，我有抽奖系统,成三水,http://home.zongheng.com/show/userInfo/53939331.html,http://book.zongheng.com/book/1219282.html,连载中,科幻游戏,"爽文,系统流,搞笑,杀伐果断",33000,40000,2440000,被雷击中后，陈寒进入了一个名为海洋求生的游戏之中。一人一木筏，在一望无尽的海洋中捕捞物资，艰难求生，陈寒意外绑定抽奖系统，开始另类的海洋求生之路。,http://book.zongheng.com/showchapter/1219282.html
超极进化,网文摸鱼,http://home.zongheng.com/show/userInfo/53160815.html,http://book.zongheng.com/book/1220370.html,连载中,奇幻玄幻,"扮猪吃虎,变身,爽文,魔兽",28000,150000,660000,异世大陆，妖兽林立，肆意屠杀人类，人族中涌现出了一批能操控和驾驭妖兽的强者，被人尊称为驭兽师！驭兽术乃是可以激发灵兽潜能的特殊手段，李天一靠着半本吐息术，一步一步将自己的灵兽提升到究极体，完成究极进化，成为天下第一驭兽师！直到踏出联盟的猎人公会，李天一才发现这一切才刚刚开始……,http://book.zongheng.com/showchapter/1220370.html
春深,夜九衣,http://home.zongheng.com/show/userInfo/53809886.html,http://book.zongheng.com/book/1216187.html,连载中,武侠仙侠,"热血,爽文,古典仙侠,英雄无敌",93000,3510000,30440000,风云双煞，兰楼吹笛，退出江湖之前的一段故事。,http://book.zongheng.com/showchapter/1216187.html
末世当天我觉醒了顶级天赋,徐昌隆十年老粉,http://home.zongheng.com/show/userInfo/53938695.html,http://book.zongheng.com/book/1219228.html,连载中,科幻游戏,"爽文,重生,网游",93000,20000,7240000,为了将人类洗牌，世界被数据化，一切与网游同步。而重回末世前一天的秦川，凭着前世的经验，与偶然得到的天赋“洪福齐天”，从此走上人生巅峰！开局三天，满身神装，妹子成群。就在秦川觉得自己即将走上人生巅峰的时候，他才发现，自己的天赋，竟然不止一个……,http://book.zongheng.com/showchapter/1219228.html
水浒光影令,岁末之秋,http://home.zongheng.com/show/userInfo/53132550.html,http://book.zongheng.com/book/1125308.html,连载中,历史军事,"架空,历史",2661000,1560000,34000,北宋末年，群雄并起！铁血军人穿越北宋，王侯将相宁有种乎？各路豪杰争霸九州，宋江，王庆，赵构，方腊，金人，契丹人，何人终能问鼎中原？扫灭外寇，扬华夏之威，烽火迭起，青史终留名。岳飞，董双，楚江楼，高离，宇文令，完颜娄室众多豪强对弈四方诸侯，试看今日之域中，竟是谁人之天下！本书交流群:795559516,http://book.zongheng.com/showchapter/1125308.html
罪人之魂,龙宾十二,http://home.zongheng.com/show/userInfo/53354321.html,http://book.zongheng.com/book/1210720.html,连载中,科幻游戏,"穿越,争霸,爽文",197000,550000,7290000,王棂，资深魂系玩家，被一股神秘的力量扔进魂系世界，携带罪人系统却穿越成NPC，不甘被系统摆布的他发誓要走出第九种结局。阎浮世界神树纵横，三千时空尽数轮回，地狱十王环伺，罗酆六天归来，佛道两教都对王棂展开了围追堵截，王棂一人，便对抗整个世界！站在业火之巅，王棂向整个世界宣战，敢问各位神明，可敢亮血条？,http://book.zongheng.com/showchapter/1210720.html
神战九天,冯火天下,http://home.zongheng.com/show/userInfo/53941934.html,http://book.zongheng.com/book/1219440.html,连载中,奇幻玄幻,"异世大陆,热血升级,灵兽争霸,游戏世界",22760000,0,40000,啦啦啦啦啦,http://book.zongheng.com/showchapter/1219440.html
忽悠世界为我打工,奇幻星云,http://home.zongheng.com/show/userInfo/52731725.html,http://book.zongheng.com/book/1183634.html,连载中,科幻游戏,"科技,扮猪吃虎,科技时代",1057000,390000,14000,“系统你好，系统再见！”心有余悸的林世杰看着残留的空白系统还是很满意的。空白怕什么，可以自己添加各种科技啊。到时候还不是要什么有什么。一个人太费劲，那我为什么不忽悠全世界一起帮忙呢。世界，我来了。,http://book.zongheng.com/showchapter/1183634.html
随笔书仙,涂司,http://home.zongheng.com/show/userInfo/15278569.html,http://book.zongheng.com/book/1213638.html,连载中,武侠仙侠,"穿越,生活,种田,古典仙侠",139000,27720000,33000,要么死，要么入界修行二十年，既救人亦救己，我答应了。可不可以不要坑，别人穿越带外挂，我穿越当怂包。便宜师傅靠不住，只能自己慢慢爬。爬不动怎么办，摆烂咯。,http://book.zongheng.com/showchapter/1213638.html
万妖战歌,再世神棍,http://home.zongheng.com/show/userInfo/53084715.html,http://book.zongheng.com/book/1116846.html,连载中,奇幻玄幻,"爽文,异世,古典仙侠",506000,22000,226000,天下谁人不是妖？(书友群：1038240959)他从尸山血海中走来，一把魔刀横扫四大部洲，为守护大陆，携万妖之手共赴疆场。妖生情谊抵外辱，一首战歌万妖行,http://book.zongheng.com/showchapter/1116846.html
百转飞仙,若流梦,http://home.zongheng.com/show/userInfo/41157562.html,http://book.zongheng.com/book/1024110.html,连载中,武侠仙侠,"古风,修仙,复仇,江湖",3542000,67410000,163000,道可道，非常道，何为仙，仙道苍茫，真我难寻。何为道，道海无涯，天无尽头。天地不仁，以万物为刍狗，这芸芸众生，又有几人能够站在天地之巅，掌缘生灭，俯瞰众生？,http://book.zongheng.com/showchapter/1024110.html
万界长生路,我行我树,http://home.zongheng.com/show/userInfo/20972503.html,http://book.zongheng.com/book/1070976.html,连载中,奇幻玄幻,"爽文,穿越,升级,无限流",17000,0,610000,穿越了十年之后，才觉醒了上一世的记忆和灵魂，刚刚觉醒，就被追杀，人生不要太刺激，万界之中似乎到了哪里，哪里就纷争不断，总是出现在争端之中。,http://book.zongheng.com/showchapter/1070976.html
缉天行,洛城听雨,http://home.zongheng.com/show/userInfo/53968453.html,http://book.zongheng.com/book/1221379.html,连载中,奇幻玄幻,"架空,玄学",66820000,0,90000,吾辈人，已为世所限，为生所囚。混沌一片，何处才是真，何处才是假。,http://book.zongheng.com/showchapter/1221379.html
剑葬天下,爱睡觉的小虫,http://home.zongheng.com/show/userInfo/53834933.html,http://book.zongheng.com/book/1218544.html,连载中,奇幻玄幻,"玄幻,异界,穿越,修真",37000,100000,720000,这世间没有什么事是一剑解决不了的，要是有那就两剑。,http://book.zongheng.com/showchapter/1218544.html
都天长歌,睡觉的小闲鱼,http://home.zongheng.com/show/userInfo/53269402.html,http://book.zongheng.com/book/1147632.html,连载中,武侠仙侠,"修仙,古典仙侠,热血,江湖",548000,3810000,60880000,"一柄剑，划破长空，星辰摇坠！一滴清酒白月歌，举杯独杀万里仇！霜降百草枯,寒露见麦茬的岁月，张狂生仰看星空“我有一刀，可叫星辰倒流！”",http://book.zongheng.com/showchapter/1147632.html
难觅仙,致步千里,http://home.zongheng.com/show/userInfo/53974489.html,http://book.zongheng.com/book/1221819.html,连载中,武侠仙侠,"古典仙侠,古风,修仙",30620000,0,20000,生似浮莲，死如枯叶，一饮一笑，天地寂灭。,http://book.zongheng.com/showchapter/1221819.html
我真的不想修仙,旧家小院,http://home.zongheng.com/show/userInfo/50630196.html,http://book.zongheng.com/book/1217688.html,连载中,奇幻玄幻,"穿越,异世",65000,520000,1970000,一道光芒贯穿地球，白色（苍白）吞没一切。赵非瑜再度醒来之时，一个全新的世界向他揭开面纱。冷血、残酷、无尽的欲望……神兵、仙丹、无穷的诱惑……所有的一切仿佛都在推动着赵非瑜向前走去，而他却只想当个混子。“救命，我真的不想修仙啊！”赵非瑜朝着天空哀嚎道。,http://book.zongheng.com/showchapter/1217688.html
炼傀,花间一只箫,http://home.zongheng.com/show/userInfo/53486249.html,http://book.zongheng.com/book/1205771.html,连载中,奇幻玄幻,扮猪吃虎,14000,70000,370000,从满级大佬转生成无名小卒，一步步窥探世间真理。,http://book.zongheng.com/showchapter/1205771.html
江河湖海九万里,鹿鹤,http://home.zongheng.com/show/userInfo/39660504.html,http://book.zongheng.com/book/1221514.html,连载中,都市娱乐,"热血,爽文,扮猪吃虎,爱恨情仇",33540000,0,10000,京圈大少，从小锦衣玉食，含着金钥匙出生的天家贵胄，由于仇家怀恨，在外漂泊九年，被一位老瞎子收养，无意中由于一块玉佩，知晓了自己身世，从此寻家复仇，开始了一个属于年轻的时代，波澜壮阔的现代江湖，江湖不见血，六欲最伤人,http://book.zongheng.com/showchapter/1221514.html
修真就是一个大坑,灰灰的大脑袋,http://home.zongheng.com/show/userInfo/52596499.html,http://book.zongheng.com/book/1036073.html,连载中,奇幻玄幻,"穿越,技术流,热血,升级",2697000,44200000,63000,当一个修仙的世界出现灵气将要枯竭怎么办？这是一个修真者尔虞我诈、妖族苟延残喘、魔族诡秘无常和凡人崛起的大时代，一个连读书都能穿越的主人公，面临的是修仙功法缺失、登仙之路无望，开局被通缉，转头做卧底，一步一个坑，成为大赢家。,http://book.zongheng.com/showchapter/1036073.html
